标题：历史成交
营业部名称：xchxwtyh8
期间：2025 - 05 - 16 至 2026 - 06 - 15
股东：衡祥安

------------------------------
成交日期	成交时间	证券代码	证券名称	操作	成交数量	成交价格	成交金额	股票余额	合同编号	成交编号	手续费	印花税	其他杂费	发生金额	备注	交易市场	佣金	过户费	后资金额	清算金额	委托日期	真实操作	
20260527	10:02:24	603773	沃格光电	证券卖出	-600	99.940	59964.000	700	89	23571786	5.000	29.980	0.600	59928.420	证券卖出	上海Ａ股	5.000	0.600	335477.080	59928.420	20260527	0	
20260527	09:42:55	002602	世纪华通	证券买入	5600	15.360	86016.000	10500	67	0104000017552209	6.880	0.000	0.860	-86023.740	证券买入	深圳Ａ股	6.880	0.860	-103226.600	-86023.740	20260527	0	
20260527	09:42:12	601126	四方股份	证券卖出	-1100	78.457	86303.000	0	62	12766526	6.900	43.120	0.880	86252.100	证券卖出	上海Ａ股	6.900	0.880	275548.660	86252.100	20260527	0	
20260527	09:40:42	002241	歌尔股份	证券买入	2900	28.130	81577.000	2900	57	0104000015633966	6.530	0.000	0.820	-81584.350	证券买入	深圳Ａ股	6.530	0.820	-17202.860	-81584.350	20260527	0	
20260527	09:40:28	603663	三祥新材	证券卖出	-1300	62.711	81524.000	0	55	11441148	6.520	40.790	0.800	81475.890	证券卖出	上海Ａ股	6.520	0.800	189296.560	81475.890	20260527	0	
20260527	09:34:30	002625	光启技术	证券买入	2600	41.180	107068.000	2600	37	0102000007339403	8.570	0.000	1.070	-107077.640	证券买入	深圳Ａ股	8.570	1.070	64381.490	-107077.640	20260527	0	
20260527	09:34:21	603002	宏昌电子	证券卖出	-6200	17.120	106144.000	0	36	5866559	8.490	53.070	1.060	106081.380	证券卖出	上海Ａ股	8.490	1.060	107820.670	106081.380	20260527	0	
20260526	16:00:00	601126	四方股份	股息入账	0	76.000	792.000	0	0	0	0.000	0.000	0.000	792.000	股息入账:四方股份601126; 权益股数:1100;股东账号：A569675390;	上海Ａ股	0.000	0.000	1739.290	792.000	20260526		
20260526	13:04:24	603002	宏昌电子	证券买入	6200	16.731	103731.000	6200	178	51557108	8.300	0.000	1.060	-103740.360	证券买入	上海Ａ股	8.300	1.060	117819.260	-103740.360	20260526	0	
20260526	13:04:12	603596	伯特利	证券卖出	-3000	33.760	101280.000	0	176	51503340	8.100	50.640	1.010	101220.250	证券卖出	上海Ａ股	8.100	1.010	221559.620	101220.250	20260526	0	
20260526	10:19:02	002436	兴森科技	证券买入	2900	38.580	111882.000	2900	148	0103000036515959	8.950	0.000	1.130	-111892.080	证券买入	深圳Ａ股	8.950	1.130	947.290	-111892.080	20260526	0	
20260526	10:18:31	601138	工业富联	证券卖出	-1600	69.750	111600.000	0	146	32299802	8.930	55.800	1.120	111534.150	证券卖出	上海Ａ股	8.930	1.120	120339.370	111534.150	20260526	0	
20260526	10:04:20	601126	四方股份	证券买入	1100	77.950	85745.000	1100	106	26943169	6.860	0.000	0.860	-85752.720	证券买入	上海Ａ股	6.860	0.860	8805.220	-85752.720	20260526	0	
20260526	10:04:05	605358	立昂微	证券卖出	-1600	53.140	85024.000	0	105	26810992	6.800	42.510	0.850	84973.840	证券卖出	上海Ａ股	6.800	0.850	94557.940	84973.840	20260526	0	
20260526	09:56:13	603663	三祥新材	证券买入	1300	58.620	76206.000	1300	96	23045389	6.100	0.000	0.760	-76212.860	证券买入	上海Ａ股	6.100	0.760	9584.100	-76212.860	20260526	0	
20260526	09:56:02	605358	立昂微	证券卖出	-1500	53.360	80040.000	1600	95	22952576	6.400	40.030	0.800	79992.770	证券卖出	上海Ａ股	6.400	0.800	85796.960	79992.770	20260526	0	
20260526	09:47:27	002602	世纪华通	证券买入	4900	14.643	71753.000	4900	82	0105000019703754	5.740	0.000	0.720	-71759.460	证券买入	深圳Ａ股	5.740	0.720	112839.370	-71759.460	20260526	0	
20260526	09:44:35	002371	北方华创	证券卖出	-100	668.190	66819.000	0	74	0105000017299070	5.350	33.410	0.670	66779.570	证券卖出	深圳Ａ股	5.350	0.670	184598.830	66779.570	20260526	0	
20260525	10:21:57	603773	沃格光电	证券买入	700	83.100	58170.000	1300	25	31932593	5.000	0.000	0.580	-58175.580	证券买入	上海Ａ股	5.000	0.580	-53844.740	-58175.580	20260525	0	
20260525	10:13:24	605358	立昂微	证券买入	1100	53.250	58575.000	3100	23	29344541	5.000	0.000	0.590	-58580.590	证券买入	上海Ａ股	5.000	0.590	4330.840	-58580.590	20260525	0	
20260525	10:03:56	002371	北方华创	证券买入	100	672.400	67240.000	100	22	0105000029328381	5.380	0.000	0.670	-67246.050	证券买入	深圳Ａ股	5.380	0.670	5804.190	-67246.050	20260525	0	
20260525	09:59:56	002290	禾盛新材	证券卖出	-500	98.080	49040.000	0	21	0104000029041225	5.000	24.520	0.500	49009.980	证券卖出	深圳Ａ股	5.000	0.500	73050.240	49009.980	20260525	0	
20260525	09:58:51	603228	景旺电子	证券卖出	-700	85.300	59710.000	0	19	23435602	5.000	29.860	0.600	59674.540	证券卖出	上海Ａ股	5.000	0.600	62911.430	59674.540	20260525	0	
20260525	09:55:59	002436	兴森科技	证券卖出	-2100	37.110	77931.000	0	16	0102000024226482	6.230	38.990	0.780	77885.000	证券卖出	深圳Ａ股	6.230	0.780	24040.260	77885.000	20260525	0	
20260525	09:53:23	603596	伯特利	证券买入	3000	34.350	103050.000	3000	15	20495671	8.240	0.000	1.030	-103059.270	证券买入	上海Ａ股	8.240	1.030	3236.890	-103059.270	20260525	0	
20260525	09:53:01	600186	莲花控股	证券卖出	-8200	12.890	105698.000	0	13	20269290	8.460	52.850	1.060	105635.630	证券卖出	上海Ａ股	8.460	1.060	106296.160	105635.630	20260525	0	
20260525	09:35:46	605358	立昂微	证券买入	2000	52.570	105140.000	2000	7	7698386	8.410	0.000	1.060	-105149.470	证券买入	上海Ａ股	8.410	1.060	660.530	-105149.470	20260525	0	
20260525	09:34:02	601636	旗滨集团	证券卖出	-15700	6.740	105818.000	0	6	6143392	8.470	52.910	1.070	105755.550	证券卖出	上海Ａ股	8.470	1.070	105810.000	105755.550	20260525	0	
20260522	13:24:59	601636	旗滨集团	证券买入	15700	6.790	106603.000	15700	7328	50048175	8.530	0.000	1.050	-106612.580	证券买入	上海Ａ股	8.530	1.050	-120847.840	-106612.580	20260522	0	
20260522	13:20:46	002080	中材科技	证券卖出	-1400	70.980	99372.000	0	7226	0101000059681066	7.950	49.690	0.990	99313.370	证券卖出	深圳Ａ股	7.950	0.990	54.450	99313.370	20260522	0	
20260522	10:35:49	002290	禾盛新材	证券买入	500	104.396	52198.000	500	5131	0101000039783789	5.000	0.000	0.500	-52203.500	证券买入	深圳Ａ股	5.000	0.500	-99258.920	-52203.500	20260522	0	
20260522	10:08:12	601138	工业富联	证券买入	800	66.980	53584.000	1600	4027	24707089	5.000	0.000	0.530	-53589.530	证券买入	上海Ａ股	5.000	0.530	-14235.260	-53589.530	20260522	0	
20260522	09:52:56	601138	工业富联	证券买入	800	65.910	52728.000	800	3166	18301292	5.000	0.000	0.540	-52733.540	证券买入	上海Ａ股	5.000	0.540	39354.270	-52733.540	20260522	0	
20260522	09:49:57	603773	沃格光电	证券买入	600	84.750	50850.000	600	2948	16831937	5.000	0.000	0.510	-50855.510	证券买入	上海Ａ股	5.000	0.510	92087.810	-50855.510	20260522	0	
20260522	09:38:05	002436	兴森科技	证券卖出	-2100	35.160	73836.000	2100	2045	0102000011362476	5.910	36.920	0.750	73792.420	证券卖出	深圳Ａ股	5.910	0.750	-47055.420	73792.420	20260522	0	
20260522	09:35:37	603228	景旺电子	证券卖出	-600	81.960	49176.000	700	1716	7176658	5.000	24.590	0.490	49145.920	证券卖出	上海Ａ股	5.000	0.490	142943.320	49145.920	20260522	0	
20260522	09:35:02	600186	莲花控股	证券卖出	-8100	11.560	93636.000	8200	1628	6637915	7.490	46.820	0.940	93580.750	证券卖出	上海Ａ股	7.490	0.940	93797.400	93580.750	20260522	0	
20260521	10:51:07	600186	莲花控股	证券买入	10100	11.390	115039.000	16300	6191	40440595	9.200	0.000	1.150	-115049.350	证券买入	上海Ａ股	9.200	1.150	93983.090	-115049.350	20260521	0	
20260521	10:50:32	603773	沃格光电	证券卖出	-1400	81.500	114100.000	0	6176	40300488	9.130	57.050	1.140	114032.680	证券卖出	上海Ａ股	9.130	1.140	209032.440	114032.680	20260521	0	
20260521	09:46:49	002080	中材科技	证券买入	1400	66.970	93758.000	1400	3172	0102000018854591	7.500	0.000	0.940	-93766.440	证券买入	深圳Ａ股	7.500	0.940	216.650	-93766.440	20260521	0	
20260521	09:46:33	605358	立昂微	证券卖出	-1700	55.310	94027.000	0	3154	17047231	7.520	47.010	0.940	93971.530	证券卖出	上海Ａ股	7.520	0.940	94999.760	93971.530	20260521	0	
20260521	09:30:35	600186	莲花控股	证券买入	6200	11.040	68448.000	6200	766	1317364	5.480	0.000	0.680	-68454.160	证券买入	上海Ａ股	5.480	0.680	1028.230	-68454.160	20260521	0	
20260521	09:30:08	601133	柏诚系统股份公司	证券卖出	-2000	33.970	67940.000	0	513	658081	5.440	33.970	0.680	67899.910	证券卖出	上海Ａ股	5.440	0.680	69482.390	67899.910	20260521	0	
20260520	10:15:04	601133	柏诚系统股份公司	证券买入	2000	32.583	65165.000	2000	4858	29715826	5.210	0.000	0.650	-65170.860	证券买入	上海Ａ股	5.210	0.650	-158504.080	-65170.860	20260520	0	
20260520	10:14:37	002371	北方华创	证券卖出	-100	635.060	63506.000	0	4834	0105000032147150	5.080	31.750	0.640	63468.530	证券卖出	深圳Ａ股	5.080	0.640	1582.480	63468.530	20260520	0	
20260520	09:37:21	605358	立昂微	证券买入	1700	56.500	96050.000	1700	1983	8977750	7.680	0.000	0.960	-96058.640	证券买入	上海Ａ股	7.680	0.960	-93333.220	-96058.640	20260520	0	
20260520	09:37:10	600176	中国巨石	证券卖出	-2800	34.880	97664.000	0	1928	8767271	7.810	48.830	0.980	97606.380	证券卖出	上海Ａ股	7.810	0.980	2725.420	97606.380	20260520	0	
20260520	09:35:25	603228	景旺电子	证券买入	1300	73.580	95654.000	1300	1639	6986278	7.650	0.000	0.960	-95662.610	证券买入	上海Ａ股	7.650	0.960	-94880.960	-95662.610	20260520	0	
20260520	09:35:06	002080	中材科技	证券卖出	-1500	64.450	96675.000	0	1606	0101000007522350	7.730	48.320	0.920	96618.030	证券卖出	深圳Ａ股	7.730	0.920	-61886.050	96618.030	20260520	0	
20260519	13:19:44	002436	兴森科技	证券买入	1200	32.360	38832.000	4200	7748	0105000058067568	5.000	0.000	0.380	-38837.380	证券买入	深圳Ａ股	5.000	0.380	781.650	-38837.380	20260519	0	
20260519	13:18:28	002371	北方华创	证券买入	100	620.400	62040.000	100	7695	0103000062721444	5.000	0.000	0.620	-62045.620	证券买入	深圳Ａ股	5.000	0.620	39619.030	-62045.620	20260519	0	
20260519	13:18:22	600176	中国巨石	证券卖出	-2800	34.120	95536.000	2800	7693	49718250	7.640	47.770	0.960	95479.630	证券卖出	上海Ａ股	7.640	0.960	101664.650	95479.630	20260519	0	
20260519	10:30:20	603773	沃格光电	证券买入	1300	70.390	91507.000	1400	5393	32138720	7.320	0.000	0.910	-91515.230	证券买入	上海Ａ股	7.320	0.910	6185.020	-91515.230	20260519	0	
20260519	10:28:44	600176	中国巨石	证券卖出	-2800	33.140	92792.000	5600	5390	31576433	7.420	46.400	0.930	92737.250	证券卖出	上海Ａ股	7.420	0.930	97700.250	92737.250	20260519	0	
20260519	10:28:24	603773	沃格光电	证券买入	100	70.350	7035.000	100	5373	31491243	5.000	0.000	0.070	-7040.070	证券买入	上海Ａ股	5.000	0.070	4963.000	-7040.070	20260519	0	
20260519	10:28:15	600176	中国巨石	证券卖出	-300	33.200	9960.000	8400	5366	31433868	5.000	4.980	0.100	9949.920	证券卖出	上海Ａ股	5.000	0.100	12003.070	9949.920	20260519	0	
20260518	13:27:37	002436	兴森科技	证券买入	3000	33.350	100050.000	3000	8330	0104000064879608	8.000	0.000	1.000	-100059.000	证券买入	深圳Ａ股	8.000	1.000	2053.150	-100059.000	20260518	0	
20260518	13:27:21	600176	中国巨石	证券卖出	-2900	33.936	98415.000	8700	8327	53910207	7.870	49.220	0.970	98356.940	证券卖出	上海Ａ股	7.870	0.970	201361.080	98356.940	20260518	0	
20260518	10:25:54	002080	中材科技	证券买入	1500	66.160	99240.000	1500	5351	0101000037292953	7.940	0.000	0.990	-99248.930	证券买入	深圳Ａ股	7.940	0.990	102112.150	-99248.930	20260518	0	
20260518	10:25:38	600176	中国巨石	证券卖出	-2900	34.280	99412.000	11600	5346	32788945	7.950	49.710	0.990	99353.350	证券卖出	上海Ａ股	7.950	0.990	103004.140	99353.350	20260518	0	
20260514	11:03:04	600176	中国巨石	证券买入	3700	38.600	142820.000	14500	7621	48111644	11.430	0.000	1.430	-142832.860	证券买入	上海Ａ股	11.430	1.430	-361941.380	-142832.860	20260514	0	
20260514	11:02:59	002436	兴森科技	证券卖出	-4300	33.560	144308.000	0	7620	0105000052077847	11.540	72.150	1.450	144222.860	证券卖出	深圳Ａ股	11.540	1.450	3650.790	144222.860	20260514	0	
20260514	10:27:27	600176	中国巨石	证券买入	1900	38.507	73162.560	10800	6134	37769044	5.850	0.000	0.740	-73169.150	证券买入	上海Ａ股	5.850	0.740	-219108.520	-73169.150	20260514	0	
20260514	10:26:58	603002	宏昌电子	证券卖出	-4500	15.960	71820.000	0	6111	37564629	5.750	35.910	0.720	71777.620	证券卖出	上海Ａ股	5.750	0.720	-145939.370	71777.620	20260514	0	
20260514	10:25:35	600176	中国巨石	证券买入	3000	38.240	114720.000	8900	6040	37139616	9.180	0.000	1.150	-114730.330	证券买入	上海Ａ股	9.180	1.150	-217716.990	-114730.330	20260514	0	
20260514	10:25:30	601138	工业富联	证券卖出	-1700	69.500	118150.000	0	6036	37112740	9.450	59.090	1.190	118080.270	证券卖出	上海Ａ股	9.450	1.190	-102986.660	118080.270	20260514	0	
20260514	10:17:08	600176	中国巨石	证券买入	2900	37.905	109924.000	5900	5611	34271653	8.790	0.000	1.110	-109933.900	证券买入	上海Ａ股	8.790	1.110	-221066.930	-109933.900	20260514	0	
20260514	10:17:02	002335	科华数据	证券卖出	-1600	66.946	107113.000	0	5604	0103000037728599	8.570	53.570	1.070	107049.790	证券卖出	深圳Ａ股	8.570	1.070	-140572.070	107049.790	20260514	0	
20260514	10:08:45	600176	中国巨石	证券买入	3000	37.300	111900.000	3000	5204	30914604	8.950	0.000	1.120	-111910.070	证券买入	上海Ａ股	8.950	1.120	-111133.030	-111910.070	20260514	0	
20260514	10:08:06	001287	中电港	证券卖出	-3900	29.330	114387.000	0	5173	0103000033547693	9.150	57.190	1.140	114319.520	证券卖出	深圳Ａ股	9.150	1.140	-247621.860	114319.520	20260514	0	
20260513	20:50:08	001237	惠康科技	申购配号	29	0.000	0.000	0	9005	258403074	0.000	0.000	0.000	0.000	起始配号:258403074	深圳Ａ股	0.000	0.000	777.040	0.000	20260513	-1	
20260513	20:49:12	736435	嘉德配号	申购配号	22	0.000	0.000	0	9004	100180350222	0.000	0.000	0.000	0.000	起始配号:100180350222	上海Ａ股	0.000	0.000	777.040	0.000	20260513	-1	
20260513	10:30:28	603002	宏昌电子	证券买入	2300	15.630	35949.000	4500	7229	33282448	5.000	0.000	0.360	-35954.360	证券买入	上海Ａ股	5.000	0.360	226726.830	-35954.360	20260513	0	
20260513	10:30:21	603773	沃格光电	证券卖出	-400	85.610	34244.000	0	7220	33234793	5.000	17.120	0.350	34221.530	证券卖出	上海Ａ股	5.000	0.350	262681.190	34221.530	20260513	0	
20260513	10:13:27	001287	中电港	证券买入	3900	29.650	115634.000	3900	6271	0105000029790607	9.250	0.000	1.170	-115644.420	证券买入	深圳Ａ股	9.250	1.170	777.040	-115644.420	20260513	0	
20260513	10:13:19	600875	东方电气	证券卖出	-2900	40.520	117508.000	0	6267	27901599	9.400	58.760	1.170	117438.670	证券卖出	上海Ａ股	9.400	1.170	228459.660	117438.670	20260513	0	
20260513	10:09:08	603002	宏昌电子	证券买入	2200	15.435	33957.000	2200	6008	26427335	5.000	0.000	0.340	-33962.340	证券买入	上海Ａ股	5.000	0.340	111020.990	-33962.340	20260513	0	
20260513	10:08:57	603256	宏和科技	证券卖出	-200	141.865	28373.000	0	5994	26364539	5.000	14.190	0.280	28353.530	证券卖出	上海Ａ股	5.000	0.280	144983.330	28353.530	20260513	0	
20260513	09:42:09	002335	科华数据	证券买入	1600	69.026	110442.000	1600	3338	0105000012882215	8.840	0.000	1.110	-110451.950	证券买入	深圳Ａ股	8.840	1.110	116421.460	-110451.950	20260513	0	
20260513	09:42:00	600522	中天科技	证券卖出	-2700	43.140	116478.000	0	3325	12092445	9.320	58.260	1.150	116409.270	证券卖出	上海Ａ股	9.320	1.150	116629.800	116409.270	20260513	0	
20260513	09:41:30	002436	兴森科技	证券买入	4300	33.610	144523.000	4300	3268	0104000014117453	11.560	0.000	1.450	-144536.010	证券买入	深圳Ａ股	11.560	1.450	226873.410	-144536.010	20260513	0	
20260513	09:41:23	000066	中国长城	证券卖出	-5800	24.960	144768.000	0	3247	0101000013883495	11.580	72.380	1.450	144682.590	证券卖出	深圳Ａ股	11.580	1.450	371409.420	144682.590	20260513	0	
20260513	09:31:46	601138	工业富联	证券买入	1700	65.450	111265.000	1700	1339	3162167	8.900	0.000	1.120	-111275.020	证券买入	上海Ａ股	8.900	1.120	220.530	-111275.020	20260513	0	
20260513	09:31:37	601689	拓普集团	证券卖出	-1500	65.576	98364.000	0	1289	2945234	7.870	49.180	0.990	98305.960	证券卖出	上海Ａ股	7.870	0.990	111495.550	98305.960	20260513	0	
20260512	14:26:34	603256	宏和科技	证券买入	200	149.770	29954.000	200	10210	72419902	5.000	0.000	0.300	-29959.300	证券买入	上海Ａ股	5.000	0.300	37050.180	-29959.300	20260512	0	
20260512	14:26:08	600522	中天科技	证券卖出	-900	43.810	39429.000	2700	10203	72345270	5.000	19.710	0.390	39403.900	证券卖出	上海Ａ股	5.000	0.390	67009.480	39403.900	20260512	0	
20260512	10:17:58	600875	东方电气	证券买入	2900	39.060	113274.000	2900	5240	32584545	9.060	0.000	1.130	-113284.190	证券买入	上海Ａ股	9.060	1.130	27605.580	-113284.190	20260512	0	
20260512	10:17:24	002335	科华数据	证券卖出	-1700	67.860	115362.000	0	5200	0105000036486782	9.230	57.680	1.160	115293.930	证券卖出	深圳Ａ股	9.230	1.160	13189.590	115293.930	20260512	0	
20260512	09:48:17	601689	拓普集团	证券买入	1500	68.339	102509.000	1500	3241	18587707	8.200	0.000	1.030	-102518.230	证券买入	上海Ａ股	8.200	1.030	140889.770	-102518.230	20260512	0	
20260512	09:48:07	600673	东阳光	证券卖出	-2700	38.030	102681.000	0	3205	18488691	8.210	51.340	1.030	102620.420	证券卖出	上海Ａ股	8.210	1.030	243408.000	102620.420	20260512	0	
20260512	09:46:24	603773	沃格光电	证券买入	400	83.990	33596.000	400	3058	17365826	5.000	0.000	0.330	-33601.330	证券买入	上海Ａ股	5.000	0.330	140787.580	-33601.330	20260512	0	
20260512	09:46:13	600673	东阳光	证券卖出	-900	38.180	34362.000	2700	3047	17253655	5.000	17.180	0.340	34339.480	证券卖出	上海Ａ股	5.000	0.340	174388.910	34339.480	20260512	0	
20260512	09:31:18	000066	中国长城	证券买入	5800	23.990	139142.000	5800	881	0104000004039748	11.130	0.000	1.390	-139154.520	证券买入	深圳Ａ股	11.130	1.390	-102104.340	-139154.520	20260512	0	
20260512	09:30:30	601777	千里科技	证券卖出	-12300	11.200	137760.000	0	583	1285423	11.020	68.880	1.380	137678.720	证券卖出	上海Ａ股	11.020	1.380	140049.430	137678.720	20260512	0	
20260511	09:32:54	600673	东阳光	证券买入	3600	39.780	143208.000	3600	1456	5583471	11.460	0.000	1.440	-143220.900	证券买入	上海Ａ股	11.460	1.440	-136075.570	-143220.900	20260511	0	
20260511	09:32:45	601777	千里科技	证券卖出	-12900	11.260	145254.000	12300	1389	5389788	11.620	72.630	1.450	145168.300	证券卖出	上海Ａ股	11.620	1.450	7145.330	145168.300	20260511	0	
20260511	09:32:16	601777	千里科技	证券买入	12300	11.250	138375.000	25200	1280	4640812	11.070	0.000	1.380	-138387.450	证券买入	上海Ａ股	11.070	1.380	-138022.970	-138387.450	20260511	0	
20260511	09:32:04	000978	桂林旅游	证券卖出	-20800	6.660	138528.000	0	1261	0103000006348117	11.080	69.250	1.390	138446.280	证券卖出	深圳Ａ股	11.080	1.390	2370.710	138446.280	20260511	0	
20260508	13:11:13	000978	桂林旅游	证券买入	20800	6.860	142688.000	20800	7903	0105000061624537	11.420	0.000	1.440	-142700.860	证券买入	深圳Ａ股	11.420	1.440	364.480	-142700.860	20260508	0	
20260508	13:11:04	603002	宏昌电子	证券卖出	-9400	15.210	142974.000	0	7898	50491699	11.440	71.460	1.470	142889.630	证券卖出	上海Ａ股	11.440	1.470	259066.780	142889.630	20260508	0	
20260508	10:08:00	601777	千里科技	证券买入	12900	11.380	146802.000	12900	4424	25366048	11.740	0.000	1.470	-146815.210	证券买入	上海Ａ股	11.740	1.470	116177.150	-146815.210	20260508	0	
20260508	10:07:42	600176	中国巨石	证券卖出	-3700	37.950	140415.000	0	4396	25230821	11.230	70.210	1.410	140332.150	证券卖出	上海Ａ股	11.230	1.410	262992.360	140332.150	20260508	0	
20260508	09:53:54	002335	科华数据	证券买入	1700	68.230	115991.000	1700	3600	0105000024013107	9.280	0.000	1.160	-116001.440	证券买入	深圳Ａ股	9.280	1.160	143065.340	-116001.440	20260508	0	
20260508	09:53:44	603659	璞泰来	证券卖出	-3500	35.020	122570.000	0	3596	18951802	9.810	61.290	1.230	122497.670	证券卖出	上海Ａ股	9.810	1.230	122660.210	122497.670	20260508	0	
20260507	09:42:24	603002	宏昌电子	证券买入	9400	14.110	132632.000	9400	3056	13107434	10.610	0.000	1.320	-132643.930	证券买入	上海Ａ股	10.610	1.320	-260797.400	-132643.930	20260507	0	
20260507	09:42:14	603659	璞泰来	证券买入	3500	36.870	129045.000	3500	3034	12993647	10.320	0.000	1.290	-129056.610	证券买入	上海Ａ股	10.320	1.290	-128153.470	-129056.610	20260507	0	
20260507	09:36:44	000628	高新发展	证券卖出	-1900	64.101	121792.000	0	2267	0103000009818280	9.740	60.900	1.220	121720.140	证券卖出	深圳Ａ股	9.740	1.220	162.540	121720.140	20260507	0	
20260507	09:36:14	000066	中国长城	证券卖出	-6000	23.220	139322.000	0	2187	0104000009774423	11.150	69.660	1.390	139239.800	证券卖出	深圳Ａ股	11.150	1.390	-121557.600	139239.800	20260507	0	
20260506	14:02:23	600176	中国巨石	证券买入	3700	37.050	137085.000	3700	10143	65800077	10.970	0.000	1.390	-137097.360	证券买入	上海Ａ股	10.970	1.390	127904.600	-137097.360	20260506	0	
20260506	14:00:24	603659	璞泰来	证券卖出	-3700	36.990	136863.000	0	10099	65244036	10.950	68.440	1.360	136782.250	证券卖出	上海Ａ股	10.950	1.360	265001.960	136782.250	20260506	0	
20260506	10:16:18	600522	中天科技	证券买入	3600	34.650	124740.000	3600	5633	32521458	9.980	0.000	1.250	-124751.230	证券买入	上海Ａ股	9.980	1.250	128219.710	-124751.230	20260506	0	
